2019,2,13,3056362,LB,10.0,9.78,0,100,False
2019,2,13,5528,WR,15.0,11.6,14,100,False
2019,2,13,16974,TE,2.0,7.6,21,100,False
2019,2,13,5536,QB,3.0,17.49,14,100,False
2019,2,13,14880,QB,8.0,14.92,5,100,False
2019,2,13,10452,RB,10.0,9.96,13,100,False
2019,2,13,4035004,WR,16.0,7.87,19,100,False
2019,2,13,16339,K,7.0,8.52,5,100,False
2019,2,13,15860,TE,0.0,0.0,30,100,False
2019,2,13,-16034,D/ST,11.0,7.6,16,100,False
2019,2,16,3045147,RB,13.0,15.65,19,100,False
2019,2,16,13982,WR,28.0,18.82,29,100,False
2019,2,16,3919596,RB,9.0,13.26,5,100,False
2019,2,16,3122840,QB,12.0,17.98,18,100,False
2019,2,16,15705,WR,3.0,10.89,9,100,False
2019,2,16,3043080,TE,0.0,8.19,4,100,False
2019,2,16,3139925,RB,13.0,5.64,5,100,False
2019,2,16,15072,WR,10.0,10.67,3,100,False
2019,2,16,3116365,TE,25.0,9.15,32,100,False
2019,2,16,3051389,DE,4.5,6.3,0,100,False
2019,2,16,3128774,RB,1.5,6.65,1,100,False
2019,2,16,16804,WR,14.0,9.15,28,100,False
2019,2,16,2969939,QB,12.0,15.55,16,100,False
2019,2,16,15683,K,13.0,9.55,26,100,False
2019,2,16,-16005,D/ST,12.0,6.44,32,100,False
2019,2,15,2508176,RB,8.0,17.45,4,100,False
2019,2,15,15818,WR,17.0,17.64,30,100,False
2019,2,15,3139477,QB,31.0,23.81,27,100,False
2019,2,15,2974858,WR,26.0,11.43,3,100,False
2019,2,15,16799,WR,8.0,11.82,10,100,False
2019,2,15,12537,TE,5.0,9.75,14,100,False
2019,2,15,2979477,RB,0.0,0.0,23,100,False
2019,2,15,14979,LB,6.5,8.59,0,100,False
2019,2,15,2587819,WR,15.0,14.36,2,100,False
2019,2,15,-16003,D/ST,4.0,6.05,24,100,False
2019,2,15,3916148,RB,3.0,3.6,30,100,False
2019,2,15,3055899,K,4.0,9.08,16,100,False
2019,2,15,15966,RB,9.0,10.81,13,100,False
2019,2,15,16757,QB,8.0,17.56,12,100,False
2019,2,15,14054,TE,3.0,7.5,17,100,False
2019,2,14,3120348,WR,13.0,15.56,17,100,False
2019,2,14,3116385,RB,5.0,13.67,2,100,False
2019,2,14,15880,WR,5.0,13.1,27,100,False
2019,2,14,16913,RB,11.0,10.81,26,100,False
2019,2,14,4045163,RB,5.0,9.12,12,100,False
2019,2,14,13994,QB,11.0,17.85,23,100,False
2019,2,14,3043275,TE,7.0,8.84,5,100,False
2019,2,14,3042778,WR,6.0,7.23,23,100,False
2019,2,14,3127306,WR,0.0,4.56,13,100,False
2019,2,14,4039359,RB,0.0,0.53,6,100,False
2019,2,14,2976545,LB,6.5,8.19,0,100,False
2019,2,14,3923397,RB,0.0,4.22,27,100,False
2019,2,14,3126486,WR,19.0,7.12,13,100,False
2019,2,14,2971573,K,7.0,9.26,12,100,False
2019,2,14,-16023,D/ST,4.0,6.31,14,100,False
2019,3,9,16800,WR,9.0,16.17,10,100,False
2019,3,9,3115364,RB,14.0,15.58,20,100,False
2019,3,9,3042519,RB,14.0,15.76,8,100,False
2019,3,9,2577327,WR,32.0,12.69,27,100,False
2019,3,9,2969962,RB,4.0,9.35,22,100,False
2019,3,9,2574808,WR,4.0,9.75,1,100,False
2019,3,9,3895856,WR,15.0,12.57,22,100,False
2019,3,9,3046292,S,9.5,7.92,0,100,False
2019,3,9,3916387,QB,20.0,20.12,12,100,False
2019,3,9,-16033,D/ST,-6.0,2.98,4,100,False
2019,3,9,4241372,WR,6.0,12.44,2,100,False
2019,3,9,-16030,D/ST,14.0,6.68,8,100,False
2019,3,9,2473037,K,3.0,7.68,11,100,False
2019,3,9,3040151,TE,13.0,13.37,15,100,False
2019,3,9,9592,TE,5.0,8.11,23,100,False
2019,3,8,16733,WR,11.0,17.45,14,100,False
2019,3,8,3116593,RB,24.0,17.55,17,100,False
2019,3,8,17359,RB,0.0,0.0,4,100,False
2019,3,8,3116165,WR,8.0,13.12,28,100,False
2019,3,8,3051876,TE,23.0,11.42,27,100,False
2019,3,8,16790,WR,9.0,11.27,14,100,False
2019,3,8,2577417,QB,21.0,20.76,31,100,False
2019,3,8,2976541,LB,6.0,8.47,0,100,False
2019,3,8,-16014,D/ST,10.0,6.83,22,100,False
2019,3,8,11674,WR,7.0,8.63,29,100,False
2019,3,8,2576414,RB,5.0,8.62,5,100,False
